Date,Month,Quarter,Year,Factory,Machine_ID,Shift,Operator_ID,Product_Type,Units_Target,Units_Produced,Good_Units,Defective_Units,Defect_Rate_%,Defect_Type,Downtime_Minutes,Temperature_C,Pressure_Bar,Production_Cost_PKR,Scrap_Cost_PKR,Efficiency_%
2023-01-02,January,Q1,2023,Factory-Islamabad,M-105,Night,OP-005,Brake Disc,473,472,451,21,4.45,Surface Crack,72,112.6,3.77,610122.43,10858.11,95.3
2023-02-19,February,Q1,2023,Factory-Islamabad,M-101,Evening,OP-006,Fuel Pump,371,316,294,22,6.96,Material Defect,22,61.9,2.29,258161.24,7189.3,79.2
2024-01-31,January,Q1,2024,Factory-Karachi,M-101,Evening,OP-008,Engine Part B,434,383,365,18,4.7,Surface Crack,20,89.8,2.67,271529.13,5104.46,84.1
2024-03-24,March,Q1,2024,Factory-Lahore,M-101,Night,OP-006,Fuel Pump,432,404,378,26,6.44,Dimensional Error,20,113.2,3.49,573941.17,14774.72,87.5
2024-03-05,March,Q1,2024,Factory-Islamabad,M-105,Evening,OP-018,Suspension Unit,362,363,356,7,1.93,Surface Crack,26,90.5,4.14,692431.19,5341.07,98.3
2023-06-20,June,Q2,2023,Factory-Karachi,M-103,Evening,OP-018,Gear Box,487,430,370,60,13.95,Surface Crack,12,78.5,4.95,537135.58,29979.66,76.0
2024-02-28,February,Q1,2024,Factory-Karachi,M-103,Morning,OP-019,Suspension Unit,488,417,321,96,23.02,Dimensional Error,15,101.9,3.3,576784.2,53113.94,65.8
2024-05-19,May,Q2,2024,Factory-Islamabad,M-102,Night,OP-007,Engine Part B,333,312,289,23,7.37,Assembly Fault,28,83.9,3.86,471571.97,13905.33,86.8
2024-01-23,January,Q1,2024,Factory-Lahore,M-104,Evening,OP-001,Brake Disc,499,467,426,41,8.78,Surface Crack,29,88.3,4.39,303591.63,10661.46,85.4
2023-12-26,December,Q4,2023,Factory-Islamabad,M-103,Night,OP-010,Gear Box,170,151,112,39,25.83,Material Defect,68,89.4,5.29,138504.01,14309.02,65.9
2024-07-13,July,Q3,2024,Factory-Karachi,M-103,Morning,OP-014,Suspension Unit,476,410,303,107,26.1,Surface Crack,22,80.6,3.39,625579.66,65304.41,63.7
2024-01-20,January,Q1,2024,Factory-Karachi,M-104,Evening,OP-003,Brake Disc,434,453,437,16,3.53,Dimensional Error,35,108.3,3.16,777481.15,10984.28,100.7
2023-04-14,April,Q2,2023,Factory-Lahore,M-103,Morning,OP-014,Suspension Unit,367,329,271,58,17.63,Dimensional Error,10,78.9,4.37,299166.64,21096.25,73.8
2024-05-05,May,Q2,2024,Factory-Lahore,M-102,Evening,OP-004,Engine Part B,141,106,98,8,7.55,Surface Crack,45,91.4,4.62,177806.57,5367.75,69.5
2024-08-14,August,Q3,2024,Factory-Lahore,M-103,Morning,OP-003,Engine Part A,479,377,289,88,23.34,Surface Crack,25,87.2,2.87,334515.58,31233.29,60.3
2024-10-28,October,Q4,2024,Factory-Islamabad,M-103,Night,OP-014,Suspension Unit,149,156,118,38,24.36,Dimensional Error,55,113.2,2.35,195151.88,19014.8,79.2
2024-12-04,December,Q4,2024,Factory-Karachi,M-101,Morning,OP-018,Exhaust Pipe,178,147,138,9,6.12,Surface Crack,28,60.5,5.86,238748.77,5846.91,77.5
2023-08-19,August,Q3,2023,Factory-Islamabad,M-105,Morning,OP-012,Suspension Unit,329,273,266,7,2.56,Assembly Fault,27,77.3,2.99,209580.97,2149.55,80.9
2023-06-16,June,Q2,2023,Factory-Karachi,M-104,Morning,OP-020,Gear Box,155,145,134,11,7.59,Dimensional Error,26,77.5,3.33,204425.76,6203.26,86.5
2024-04-07,April,Q2,2024,Factory-Islamabad,M-101,Evening,OP-015,Gear Box,176,138,130,8,5.8,Material Defect,25,102.0,4.74,177309.32,4111.52,73.9
2023-03-17,March,Q1,2023,Factory-Islamabad,M-101,Night,OP-008,Transmission Kit,206,205,197,8,3.9,Surface Crack,55,81.0,4.12,393391.56,6140.75,95.6
2023-02-04,February,Q1,2023,Factory-Islamabad,M-105,Morning,OP-007,Engine Part A,362,349,338,11,3.15,Assembly Fault,27,111.4,3.76,675162.25,8512.07,93.4
2023-10-29,October,Q4,2023,Factory-Karachi,M-103,Morning,OP-017,Gear Box,202,176,156,20,11.36,Assembly Fault,17,93.1,5.58,327763.08,14898.32,77.2
2023-01-21,January,Q1,2023,Factory-Karachi,M-101,Night,OP-020,Exhaust Pipe,128,106,101,5,4.72,Dimensional Error,30,80.8,5.53,153644.0,2898.94,78.9
2023-11-23,November,Q4,2023,Factory-Karachi,M-104,Night,OP-001,Engine Part A,376,368,338,30,8.15,Surface Crack,51,101.0,2.16,712818.01,23244.07,89.9
2023-09-25,September,Q3,2023,Factory-Islamabad,M-101,Night,OP-016,Gear Box,374,281,266,15,5.34,Assembly Fault,90,68.3,2.71,272877.33,5826.56,71.1
2023-04-18,April,Q2,2023,Factory-Lahore,M-102,Morning,OP-006,Gear Box,187,147,137,10,6.8,Assembly Fault,8,83.9,1.59,248765.67,6769.13,73.3
2023-03-17,March,Q1,2023,Factory-Islamabad,M-105,Morning,OP-005,Gear Box,216,172,168,4,2.33,Material Defect,14,75.5,2.71,317842.31,2956.67,77.8
2023-12-17,December,Q4,2023,Factory-Islamabad,M-101,Night,OP-017,Brake Disc,429,407,392,15,3.69,Dimensional Error,89,95.0,4.18,534356.58,7877.49,91.4
2023-06-24,June,Q2,2023,Factory-Lahore,M-102,Morning,OP-006,Brake Disc,357,368,348,20,5.43,Material Defect,29,111.5,3.28,516148.64,11220.62,97.5
2024-01-20,January,Q1,2024,Factory-Islamabad,M-101,Morning,OP-013,Engine Part B,200,158,147,11,6.96,Assembly Fault,8,74.4,2.52,301015.07,8382.7,73.5
2023-06-14,June,Q2,2023,Factory-Karachi,M-102,Morning,OP-012,Exhaust Pipe,254,210,201,9,4.29,Material Defect,20,61.7,1.73,188201.54,3226.31,79.1
2023-03-18,March,Q1,2023,Factory-Lahore,M-103,Evening,OP-011,Gear Box,414,395,328,67,16.96,Assembly Fault,12,73.1,2.64,706857.61,47958.95,79.2
2024-07-14,July,Q3,2024,Factory-Karachi,M-101,Night,OP-009,Brake Disc,213,169,165,4,2.37,Dimensional Error,26,84.0,1.52,248797.0,2355.47,77.5
2023-04-06,April,Q2,2023,Factory-Karachi,M-101,Night,OP-008,Suspension Unit,322,313,300,13,4.15,Material Defect,66,117.3,3.1,400081.12,6646.72,93.2
2023-12-13,December,Q4,2023,Factory-Karachi,M-101,Night,OP-008,Fuel Pump,215,176,163,13,7.39,Surface Crack,84,72.7,4.95,243713.7,7200.63,75.8
2024-08-31,August,Q3,2024,Factory-Islamabad,M-102,Morning,OP-002,Exhaust Pipe,267,235,215,20,8.51,Dimensional Error,26,109.9,3.21,154425.46,5257.04,80.5
2024-09-20,September,Q3,2024,Factory-Lahore,M-104,Night,OP-002,Engine Part B,336,313,297,16,5.11,Assembly Fault,55,92.5,5.46,530959.29,10856.68,88.4
2024-05-09,May,Q2,2024,Factory-Islamabad,M-102,Morning,OP-005,Exhaust Pipe,486,430,403,27,6.28,Surface Crack,19,103.0,5.54,503064.98,12635.12,82.9
2024-12-22,December,Q4,2024,Factory-Lahore,M-101,Evening,OP-004,Engine Part A,328,277,266,11,3.97,Assembly Fault,35,87.3,5.43,337905.42,5367.45,81.1
2023-02-01,February,Q1,2023,Factory-Karachi,M-101,Morning,OP-010,Transmission Kit,252,208,197,11,5.29,Material Defect,24,107.4,4.04,117246.4,2480.21,78.2
2024-03-17,March,Q1,2024,Factory-Karachi,M-101,Night,OP-016,Transmission Kit,365,371,349,22,5.93,Assembly Fault,85,63.1,1.58,277712.54,6587.25,95.6
2024-10-31,October,Q4,2024,Factory-Islamabad,M-105,Morning,OP-001,Brake Disc,104,95,93,2,2.11,Assembly Fault,8,113.9,3.66,186238.17,1568.32,89.4
2023-06-18,June,Q2,2023,Factory-Lahore,M-103,Night,OP-020,Engine Part A,420,339,262,77,22.71,Assembly Fault,49,90.6,5.35,174466.15,15851.2,62.4
2024-09-13,September,Q3,2024,Factory-Lahore,M-103,Morning,OP-015,Engine Part B,476,388,343,45,11.6,Assembly Fault,27,94.3,5.08,210783.93,9778.64,72.1
2024-03-20,March,Q1,2024,Factory-Islamabad,M-105,Night,OP-018,Engine Part B,355,340,326,14,4.12,Dimensional Error,79,73.7,4.62,497493.36,8194.01,91.8
2023-06-10,June,Q2,2023,Factory-Islamabad,M-104,Night,OP-019,Engine Part A,173,176,169,7,3.98,Surface Crack,89,83.8,5.43,112853.74,1795.4,97.7
2023-02-24,February,Q1,2023,Factory-Karachi,M-104,Morning,OP-014,Engine Part A,335,307,282,25,8.14,Surface Crack,6,106.1,3.94,545662.65,17774.03,84.2
2023-04-14,April,Q2,2023,Factory-Karachi,M-105,Evening,OP-002,Transmission Kit,339,320,305,15,4.69,Assembly Fault,44,105.0,5.31,553249.21,10373.42,90.0
2023-12-06,December,Q4,2023,Factory-Lahore,M-103,Night,OP-018,Engine Part B,279,216,193,23,10.65,Assembly Fault,53,100.1,3.48,422888.87,18011.93,69.2
2023-07-30,July,Q3,2023,Factory-Lahore,M-103,Evening,OP-004,Brake Disc,358,348,284,64,18.39,Surface Crack,18,80.2,2.86,619931.96,45604.19,79.3
2023-07-14,July,Q3,2023,Factory-Lahore,M-102,Morning,OP-016,Suspension Unit,453,462,434,28,6.06,Dimensional Error,8,101.2,5.29,347446.05,8422.93,95.8
2024-02-24,February,Q1,2024,Factory-Islamabad,M-102,Morning,OP-009,Engine Part B,213,178,163,15,8.43,Material Defect,17,117.5,2.55,131369.31,4428.18,76.5
2024-12-14,December,Q4,2024,Factory-Lahore,M-104,Evening,OP-015,Suspension Unit,325,289,269,20,6.92,Assembly Fault,42,102.0,3.33,297325.31,8230.46,82.8
2024-07-21,July,Q3,2024,Factory-Islamabad,M-104,Night,OP-015,Fuel Pump,246,250,232,18,7.2,Material Defect,68,107.5,2.55,384000.23,11059.21,94.3
2024-07-07,July,Q3,2024,Factory-Lahore,M-105,Night,OP-014,Suspension Unit,455,380,358,22,5.79,Material Defect,40,96.9,4.04,625070.91,14475.33,78.7
2023-09-29,September,Q3,2023,Factory-Karachi,M-102,Evening,OP-008,Engine Part A,487,486,469,17,3.5,Surface Crack,44,114.6,1.88,252366.43,3531.05,96.3
2024-11-07,November,Q4,2024,Factory-Islamabad,M-104,Night,OP-008,Suspension Unit,159,166,156,10,6.02,Surface Crack,40,103.9,2.42,242202.84,5836.21,98.1
2023-10-16,October,Q4,2023,Factory-Islamabad,M-105,Night,OP-002,Suspension Unit,206,210,205,5,2.38,Dimensional Error,27,104.0,1.9,167642.77,1596.6,99.5
2023-11-01,November,Q4,2023,Factory-Islamabad,M-102,Evening,OP-010,Exhaust Pipe,289,239,220,19,7.95,Material Defect,28,106.1,5.6,459071.33,14598.08,76.1
2023-09-01,September,Q3,2023,Factory-Karachi,M-105,Evening,OP-010,Gear Box,324,322,307,15,4.66,Material Defect,39,115.3,1.84,311604.74,5806.3,94.8
2023-04-09,April,Q2,2023,Factory-Karachi,M-104,Night,OP-019,Transmission Kit,494,456,436,20,4.39,Material Defect,20,100.9,3.19,377590.53,6624.4,88.3
2023-02-20,February,Q1,2023,Factory-Lahore,M-105,Night,OP-015,Gear Box,292,226,217,9,3.98,Dimensional Error,60,118.6,4.22,417338.17,6647.86,74.3
2024-02-07,February,Q1,2024,Factory-Islamabad,M-101,Night,OP-016,Suspension Unit,388,294,286,8,2.72,Dimensional Error,84,119.0,2.29,183364.1,1995.8,73.7
2024-08-08,August,Q3,2024,Factory-Islamabad,M-104,Morning,OP-018,Fuel Pump,157,134,127,7,5.22,Assembly Fault,6,70.4,5.57,101443.69,2119.72,80.9
2024-07-16,July,Q3,2024,Factory-Lahore,M-101,Night,OP-011,Brake Disc,314,247,229,18,7.29,Dimensional Error,84,111.9,2.81,304035.51,8862.57,72.9
2024-05-17,May,Q2,2024,Factory-Lahore,M-105,Morning,OP-004,Exhaust Pipe,185,158,151,7,4.43,Surface Crack,6,62.6,2.61,90036.59,1595.59,81.6
2023-06-07,June,Q2,2023,Factory-Lahore,M-105,Morning,OP-010,Engine Part B,346,354,342,12,3.39,Dimensional Error,18,85.9,5.09,424705.88,5758.72,98.8
2023-02-25,February,Q1,2023,Factory-Karachi,M-101,Morning,OP-006,Engine Part B,405,394,384,10,2.54,Dimensional Error,24,73.0,5.96,404036.21,4101.89,94.8
2024-01-05,January,Q1,2024,Factory-Islamabad,M-104,Evening,OP-004,Exhaust Pipe,255,247,239,8,3.24,Surface Crack,34,89.7,4.27,493689.26,6395.97,93.7
2023-01-04,January,Q1,2023,Factory-Lahore,M-105,Evening,OP-020,Fuel Pump,178,133,127,6,4.51,Assembly Fault,27,119.5,4.87,136379.8,2460.99,71.3
2024-03-13,March,Q1,2024,Factory-Lahore,M-101,Night,OP-012,Exhaust Pipe,306,279,262,17,6.09,Assembly Fault,64,98.0,5.61,494169.1,12044.26,85.6
2023-03-31,March,Q1,2023,Factory-Karachi,M-101,Morning,OP-012,Engine Part A,189,172,162,10,5.81,Assembly Fault,24,97.0,2.24,308843.18,7182.4,85.7
2023-10-29,October,Q4,2023,Factory-Lahore,M-104,Night,OP-005,Fuel Pump,189,160,153,7,4.38,Material Defect,35,99.7,5.49,124316.02,2175.53,81.0
2024-11-08,November,Q4,2024,Factory-Karachi,M-102,Evening,OP-019,Exhaust Pipe,287,295,272,23,7.8,Dimensional Error,25,100.9,3.54,287860.11,8977.33,94.8
2024-10-02,October,Q4,2024,Factory-Karachi,M-103,Evening,OP-015,Transmission Kit,176,144,122,22,15.28,Assembly Fault,41,91.2,4.04,279318.65,17069.47,69.3
2024-09-06,September,Q3,2024,Factory-Islamabad,M-101,Evening,OP-001,Brake Disc,305,267,255,12,4.49,Surface Crack,40,97.3,2.85,377357.71,6783.96,83.6
2024-05-06,May,Q2,2024,Factory-Islamabad,M-104,Morning,OP-005,Suspension Unit,186,173,161,12,6.94,Surface Crack,20,83.4,3.9,142942.49,3966.03,86.6
2023-07-24,July,Q3,2023,Factory-Karachi,M-103,Night,OP-009,Fuel Pump,112,106,93,13,12.26,Surface Crack,30,114.8,4.25,113790.46,5582.17,83.0
2023-04-10,April,Q2,2023,Factory-Islamabad,M-103,Night,OP-010,Exhaust Pipe,136,142,123,19,13.38,Material Defect,42,108.5,3.92,249296.35,13342.62,90.4
2023-01-27,January,Q1,2023,Factory-Lahore,M-101,Night,OP-019,Gear Box,219,228,213,15,6.58,Material Defect,30,99.8,4.98,414326.22,10903.32,97.3
2023-07-31,July,Q3,2023,Factory-Islamabad,M-102,Evening,OP-002,Brake Disc,279,254,239,15,5.91,Assembly Fault,12,88.5,4.48,429509.15,10145.89,85.7
2023-06-24,June,Q2,2023,Factory-Karachi,M-102,Evening,OP-012,Engine Part B,410,331,310,21,6.34,Assembly Fault,37,115.8,1.79,646325.29,16402.21,75.6
2024-10-15,October,Q4,2024,Factory-Islamabad,M-103,Evening,OP-003,Brake Disc,486,493,409,84,17.04,Material Defect,35,66.2,2.31,494784.51,33721.62,84.2
2023-10-26,October,Q4,2023,Factory-Lahore,M-103,Evening,OP-016,Fuel Pump,402,373,308,65,17.43,Material Defect,44,116.0,5.28,424765.81,29608.34,76.6
2023-03-25,March,Q1,2023,Factory-Islamabad,M-105,Night,OP-013,Engine Part A,268,207,199,8,3.86,Material Defect,84,93.2,2.79,197502.46,3053.18,74.3
2024-04-29,April,Q2,2024,Factory-Karachi,M-102,Morning,OP-015,Engine Part B,360,352,333,19,5.4,Surface Crack,19,77.1,3.65,535954.35,11571.74,92.5
2023-04-29,April,Q2,2023,Factory-Islamabad,M-104,Morning,OP-011,Fuel Pump,382,369,344,25,6.78,Dimensional Error,14,92.4,3.18,413753.31,11212.83,90.1
2023-11-12,November,Q4,2023,Factory-Karachi,M-102,Evening,OP-003,Fuel Pump,136,131,124,7,5.34,Assembly Fault,33,69.0,3.54,245014.5,5236.95,91.2
2024-02-12,February,Q1,2024,Factory-Karachi,M-104,Morning,OP-020,Transmission Kit,389,354,332,22,6.21,Surface Crack,16,67.5,5.94,489167.68,12160.1,85.3
2024-04-27,April,Q2,2024,Factory-Karachi,M-101,Night,OP-013,Fuel Pump,221,219,209,10,4.57,Material Defect,55,115.9,5.67,122334.72,2234.42,94.6
2024-05-15,May,Q2,2024,Factory-Lahore,M-103,Night,OP-008,Brake Disc,348,295,232,63,21.36,Dimensional Error,88,72.6,3.84,468616.08,40030.93,66.7
2024-11-07,November,Q4,2024,Factory-Karachi,M-102,Night,OP-019,Engine Part B,227,214,202,12,5.61,Dimensional Error,56,90.7,5.69,327137.49,7337.66,89.0
2023-09-29,September,Q3,2023,Factory-Karachi,M-101,Evening,OP-011,Transmission Kit,206,170,161,9,5.29,Surface Crack,15,62.1,1.6,123672.26,2618.94,78.2
2023-04-04,April,Q2,2023,Factory-Lahore,M-101,Morning,OP-006,Engine Part A,482,421,402,19,4.51,Material Defect,7,88.0,1.56,663619.41,11979.83,83.4
2024-10-19,October,Q4,2024,Factory-Karachi,M-103,Evening,OP-005,Engine Part B,353,338,261,77,22.78,Assembly Fault,32,60.2,5.39,477719.27,43531.82,73.9
2024-07-11,July,Q3,2024,Factory-Lahore,M-102,Evening,OP-005,Engine Part A,168,166,154,12,7.23,Dimensional Error,33,117.4,3.16,196669.81,5686.84,91.7
2024-02-01,February,Q1,2024,Factory-Karachi,M-104,Morning,OP-013,Suspension Unit,159,137,131,6,4.38,Surface Crack,24,105.1,2.35,177521.97,3109.87,82.4
2023-07-09,July,Q3,2023,Factory-Lahore,M-101,Evening,OP-015,Engine Part A,336,328,305,23,7.01,Material Defect,29,83.8,3.93,309641.1,8685.06,90.8
2024-01-15,January,Q1,2024,Factory-Karachi,M-103,Night,OP-011,Engine Part B,104,92,72,20,21.74,Surface Crack,45,65.7,2.09,74281.23,6459.24,69.2
2024-01-26,January,Q1,2024,Factory-Karachi,M-103,Night,OP-020,Brake Disc,355,306,273,33,10.78,Dimensional Error,82,77.2,4.37,538424.36,23226.15,76.9
2024-01-14,January,Q1,2024,Factory-Karachi,M-104,Evening,OP-004,Engine Part B,294,245,227,18,7.35,Dimensional Error,36,101.7,3.88,334803.09,9839.11,77.2
2023-07-11,July,Q3,2023,Factory-Islamabad,M-102,Night,OP-007,Suspension Unit,431,340,316,24,7.06,Material Defect,24,69.6,3.87,524851.11,14819.33,73.3
2024-04-01,April,Q2,2024,Factory-Karachi,M-102,Evening,OP-001,Fuel Pump,134,106,98,8,7.55,Assembly Fault,15,75.8,4.55,166667.33,5031.47,73.1
2023-02-15,February,Q1,2023,Factory-Karachi,M-102,Evening,OP-019,Brake Disc,287,235,227,8,3.4,Assembly Fault,34,81.9,4.06,289523.97,3942.45,79.1
2023-09-27,September,Q3,2023,Factory-Karachi,M-105,Evening,OP-019,Exhaust Pipe,390,304,295,9,2.96,Material Defect,14,60.3,1.67,499105.6,5910.46,75.6
2024-03-26,March,Q1,2024,Factory-Lahore,M-101,Night,OP-008,Suspension Unit,481,452,441,11,2.43,Surface Crack,56,116.5,1.8,874309.25,8510.98,91.7
2024-04-21,April,Q2,2024,Factory-Karachi,M-101,Morning,OP-018,Exhaust Pipe,348,324,311,13,4.01,Material Defect,7,62.4,1.77,300225.16,4818.43,89.4
2023-09-27,September,Q3,2023,Factory-Karachi,M-103,Evening,OP-011,Gear Box,462,406,318,88,21.67,Assembly Fault,34,108.8,2.32,578954.45,50195.07,68.8
2023-08-20,August,Q3,2023,Factory-Karachi,M-103,Evening,OP-003,Engine Part B,109,93,71,22,23.66,Material Defect,41,72.9,4.79,132997.55,12584.71,65.1
2023-10-03,October,Q4,2023,Factory-Lahore,M-105,Morning,OP-013,Suspension Unit,228,217,208,9,4.15,Dimensional Error,9,102.9,3.0,279211.78,4632.08,91.2
2024-07-31,July,Q3,2024,Factory-Lahore,M-105,Night,OP-015,Fuel Pump,286,269,264,5,1.86,Surface Crack,79,89.0,1.68,344747.0,2563.17,92.3
2023-03-05,March,Q1,2023,Factory-Karachi,M-104,Evening,OP-008,Gear Box,187,160,154,6,3.75,Dimensional Error,20,87.6,4.78,131838.15,1977.57,82.4
2023-06-04,June,Q2,2023,Factory-Lahore,M-102,Night,OP-005,Transmission Kit,272,208,189,19,9.13,Dimensional Error,46,78.2,2.45,177517.66,6486.22,69.5
2024-12-14,December,Q4,2024,Factory-Karachi,M-102,Morning,OP-014,Engine Part B,231,202,190,12,5.94,Assembly Fault,29,116.9,2.62,118027.58,2804.62,82.3
2024-11-14,November,Q4,2024,Factory-Islamabad,M-103,Morning,OP-006,Fuel Pump,131,106,88,18,16.98,Assembly Fault,6,108.8,2.04,201059.53,13656.87,67.2
2023-04-10,April,Q2,2023,Factory-Lahore,M-103,Morning,OP-012,Brake Disc,490,373,304,69,18.5,Surface Crack,23,95.2,5.11,645260.38,47745.81,62.0
2023-03-29,March,Q1,2023,Factory-Lahore,M-105,Evening,OP-017,Engine Part A,346,350,338,12,3.43,Assembly Fault,28,100.0,3.27,346861.6,4756.96,97.7
2024-11-15,November,Q4,2024,Factory-Lahore,M-102,Morning,OP-015,Fuel Pump,325,281,265,16,5.69,Assembly Fault,15,82.0,3.46,464281.36,10574.38,81.5
2023-12-19,December,Q4,2023,Factory-Karachi,M-103,Morning,OP-016,Gear Box,274,207,166,41,19.81,Material Defect,9,108.2,2.09,230127.35,18232.31,60.6
2024-07-08,July,Q3,2024,Factory-Lahore,M-103,Night,OP-006,Exhaust Pipe,490,492,440,52,10.57,Dimensional Error,69,63.5,5.82,508206.68,21485.16,89.8
2024-02-28,February,Q1,2024,Factory-Islamabad,M-105,Morning,OP-018,Exhaust Pipe,330,254,246,8,3.15,Assembly Fault,28,61.3,5.62,211735.86,2667.54,74.5
2024-08-26,August,Q3,2024,Factory-Islamabad,M-104,Evening,OP-008,Suspension Unit,161,129,125,4,3.1,Dimensional Error,25,91.0,4.7,105743.3,1311.54,77.6
2023-08-21,August,Q3,2023,Factory-Karachi,M-102,Morning,OP-012,Suspension Unit,204,166,155,11,6.63,Material Defect,25,77.9,3.67,199515.1,5288.35,76.0
2024-07-20,July,Q3,2024,Factory-Karachi,M-102,Morning,OP-018,Transmission Kit,282,254,238,16,6.3,Material Defect,30,85.9,3.1,478963.11,12068.36,84.4
2023-03-04,March,Q1,2023,Factory-Karachi,M-105,Night,OP-018,Engine Part B,391,350,335,15,4.29,Surface Crack,51,102.7,4.89,661581.06,11341.39,85.7
2024-02-01,February,Q1,2024,Factory-Islamabad,M-103,Night,OP-005,Exhaust Pipe,390,353,277,76,21.53,Material Defect,72,91.9,3.34,506940.64,43657.21,71.0
2024-06-19,June,Q2,2024,Factory-Karachi,M-103,Morning,OP-003,Fuel Pump,150,154,131,23,14.94,Assembly Fault,29,81.2,5.11,87018.08,5198.48,87.3
2024-03-04,March,Q1,2024,Factory-Islamabad,M-105,Night,OP-017,Engine Part B,305,301,288,13,4.32,Surface Crack,68,113.1,1.89,400996.46,6927.51,94.4
2024-07-02,July,Q3,2024,Factory-Islamabad,M-101,Evening,OP-017,Engine Part B,324,324,307,17,5.25,Dimensional Error,10,109.4,4.78,590754.13,12398.54,94.8
2024-12-04,December,Q4,2024,Factory-Lahore,M-101,Evening,OP-009,Transmission Kit,195,149,145,4,2.68,Material Defect,14,106.7,3.32,246203.76,2643.8,74.4
2024-05-01,May,Q2,2024,Factory-Karachi,M-104,Night,OP-009,Engine Part A,226,192,185,7,3.65,Surface Crack,71,112.6,5.04,307519.13,4484.65,81.9
2024-08-09,August,Q3,2024,Factory-Lahore,M-105,Evening,OP-019,Suspension Unit,475,356,348,8,2.25,Material Defect,25,70.4,4.68,195177.11,1754.4,73.3
2023-08-30,August,Q3,2023,Factory-Karachi,M-102,Morning,OP-012,Fuel Pump,419,418,400,18,4.31,Assembly Fault,10,74.4,1.66,824543.94,14202.67,95.5
2024-05-02,May,Q2,2024,Factory-Karachi,M-105,Night,OP-014,Engine Part A,464,382,363,19,4.97,Surface Crack,30,86.6,4.99,236047.88,4696.24,78.2
2023-11-03,November,Q4,2023,Factory-Lahore,M-103,Evening,OP-003,Brake Disc,368,352,273,79,22.44,Material Defect,39,112.3,4.43,475035.52,42645.23,74.2
2023-03-22,March,Q1,2023,Factory-Lahore,M-105,Morning,OP-011,Fuel Pump,254,260,252,8,3.08,Dimensional Error,11,66.6,1.98,509253.95,6267.74,99.2
2024-02-09,February,Q1,2024,Factory-Lahore,M-103,Evening,OP-019,Suspension Unit,397,357,309,48,13.45,Assembly Fault,16,74.2,4.43,607599.94,32677.64,77.8
2023-02-05,February,Q1,2023,Factory-Karachi,M-103,Night,OP-014,Engine Part A,230,224,185,39,17.41,Material Defect,69,101.5,4.33,202726.4,14118.45,80.4
2024-05-29,May,Q2,2024,Factory-Lahore,M-105,Night,OP-003,Engine Part B,251,254,240,14,5.51,Material Defect,49,105.2,2.77,374673.18,8260.51,95.6
2024-08-07,August,Q3,2024,Factory-Islamabad,M-102,Morning,OP-009,Suspension Unit,473,480,441,39,8.12,Dimensional Error,21,76.6,3.91,279004.0,9067.63,93.2
2024-06-13,June,Q2,2024,Factory-Karachi,M-102,Evening,OP-001,Suspension Unit,166,129,116,13,10.08,Dimensional Error,37,105.5,5.43,88976.93,3586.67,69.9
2024-08-08,August,Q3,2024,Factory-Islamabad,M-104,Night,OP-010,Brake Disc,230,234,223,11,4.7,Material Defect,35,102.7,4.15,259359.85,4876.85,97.0
2024-11-24,November,Q4,2024,Factory-Lahore,M-103,Night,OP-001,Gear Box,488,507,444,63,12.43,Material Defect,73,72.5,2.75,405524.98,20156.27,91.0
2024-09-27,September,Q3,2024,Factory-Lahore,M-101,Morning,OP-011,Exhaust Pipe,327,331,307,24,7.25,Assembly Fault,13,71.1,2.53,653787.32,18961.81,93.9
2023-05-31,May,Q2,2023,Factory-Islamabad,M-102,Night,OP-015,Exhaust Pipe,164,171,154,17,9.94,Dimensional Error,73,91.2,5.85,300760.01,11960.05,93.9
2023-05-04,May,Q2,2023,Factory-Lahore,M-102,Morning,OP-011,Fuel Pump,113,90,81,9,10.0,Surface Crack,19,116.0,2.68,98398.29,3935.93,71.7
2024-04-04,April,Q2,2024,Factory-Karachi,M-102,Morning,OP-004,Exhaust Pipe,212,218,197,21,9.63,Material Defect,15,91.7,3.72,333560.31,12852.78,92.9
2023-06-27,June,Q2,2023,Factory-Lahore,M-103,Morning,OP-003,Gear Box,449,456,361,95,20.83,Dimensional Error,28,114.5,1.65,436885.37,36407.11,80.4
2023-06-21,June,Q2,2023,Factory-Lahore,M-102,Night,OP-002,Exhaust Pipe,196,160,146,14,8.75,Dimensional Error,81,98.4,3.99,169504.45,5932.66,74.5
